method,dataset,n_clusters,top_k,test_accuracy,confidence,negative_f1,positive_f1,elapsed
LayerWise_9216_PCA,sst2,128,8,0.5103211009174312,0.14775509730472935,0.004662004662004662,0.6752851711026616,0.008655071258544922
LayerWise_9216_PCA,sst2,128,16,0.5091743119266054,0.14775509730472935,0.0,0.6747720364741641,0.009013891220092773
LayerWise_9216_PCA,sst2,128,32,0.5309633027522935,0.14775509730472935,0.23264540337711068,0.662262592898431,0.00910329818725586
LayerWise_9216_PCA,sst2,128,64,0.5091743119266054,0.14775509730472935,0.0,0.6747720364741641,0.009602069854736328
LayerWise_9216_PCA,sst2,256,1,0.4988532110091743,0.14901399204062782,0.2752902155887231,0.6170026292725679,0.008613109588623047
LayerWise_9216_PCA,sst2,256,2,0.5091743119266054,0.14901399204062782,0.0,0.6747720364741641,0.010288715362548828
LayerWise_9216_PCA,sst2,256,4,0.5091743119266054,0.14901399204062782,0.0,0.6747720364741641,0.010685443878173828
LayerWise_9216_PCA,sst2,256,8,0.5091743119266054,0.14901399204062782,0.0,0.6747720364741641,0.010358572006225586
LayerWise_9216_PCA,sst2,256,16,0.5103211009174312,0.14901399204062782,0.004662004662004662,0.6752851711026616,0.010319709777832031
LayerWise_9216_PCA,sst2,256,32,0.5344036697247706,0.14901399204062782,0.20078740157480313,0.6715210355987056,0.010700464248657227
LayerWise_9216_PCA,sst2,256,64,0.536697247706422,0.14901399204062782,0.2518518518518518,0.6644518272425248,0.011357307434082031
LayerWise_9216_PCA,sst2,256,128,0.5091743119266054,0.14901399204062782,0.0,0.6747720364741641,0.010643720626831055
LayerWise_9216_PCA,sst2,512,1,0.4827981651376147,0.15563487173577661,0.07770961145194274,0.6406374501992033,0.009769201278686523
LayerWise_9216_PCA,sst2,512,2,0.5068807339449541,0.15563487173577661,0.0,0.6727549467275494,0.012924432754516602
LayerWise_9216_PCA,sst2,512,4,0.5103211009174312,0.15563487173577661,0.018390804597701146,0.6737967914438503,0.012978076934814453
LayerWise_9216_PCA,sst2,512,8,0.5091743119266054,0.15563487173577661,0.0,0.6747720364741641,0.01313638687133789
LayerWise_9216_PCA,sst2,512,16,0.5114678899082569,0.15563487173577661,0.0184331797235023,0.6748091603053435,0.013278484344482422
LayerWise_9216_PCA,sst2,512,32,0.5103211009174312,0.15563487173577661,0.009280742459396751,0.6747905559786748,0.013104438781738281
LayerWise_9216_PCA,sst2,512,64,0.5103211009174312,0.15563487173577661,0.06153846153846154,0.6687354538401862,0.013513803482055664
LayerWise_9216_PCA,sst2,512,128,0.5160550458715596,0.15563487173577661,0.11344537815126049,0.667192429022082,0.013975858688354492
LayerWise_9216_PCA,sst2,512,256,0.5091743119266054,0.15563487173577661,0.0,0.6747720364741641,0.014322280883789062
